project_id,co_number,date_submitted,reason_category,description,amount,status,related_rfi,affected_sov_lines,labor_hours_impact,schedule_impact_days,submitted_by,approved_by
PRJ-2018-080,CO-011,2018-12-21,Unforeseen Condition,Discovered structural conflict not shown on documents,522500,Approved,,"['PRJ-2018-080-SOV-11', 'PRJ-2018-080-SOV-14']",16,14,J. Martinez,Owner Rep
PRJ-2018-080,CO-008,2019-01-11,Unforeseen Condition,Discovered asbestos insulation not shown on documents,259300,Approved,RFI-004,"['PRJ-2018-080-SOV-04', 'PRJ-2018-080-SOV-07']",140,0,R. Williams,Project Manager
PRJ-2018-080,CO-012,2019-03-29,Code Compliance,Inspector required fire dampers,154700,Rejected,RFI-016,"['PRJ-2018-080-SOV-14', 'PRJ-2018-080-SOV-12']",58,0,J. Martinez,
PRJ-2019-081,CO-010,2019-04-19,Acceleration,Premium time to maintain schedule,943600,Approved,RFI-004,"['PRJ-2019-081-SOV-01', 'PRJ-2019-081-SOV-10']",176,0,K. Thompson,Owner Rep
PRJ-2019-081,CO-007,2019-06-07,Code Compliance,Inspector required seismic upgrades,1234000,Approved,RFI-011,"['PRJ-2019-081-SOV-11', 'PRJ-2019-081-SOV-06']",51,5,R. Williams,Project Manager
PRJ-2019-081,CO-003,2019-06-19,Acceleration,Premium time to maintain schedule,782300,Approved,RFI-012,"['PRJ-2019-081-SOV-14', 'PRJ-2019-081-SOV-02', 'PRJ-2019-081-SOV-09']",172,0,R. Williams,Project Manager
PRJ-2019-081,CO-006,2019-08-26,Scope Gap,Work not clearly defined in bid documents,1649300,Approved,RFI-011,"['PRJ-2019-081-SOV-13', 'PRJ-2019-081-SOV-08', 'PRJ-2019-081-SOV-10']",122,0,R. Williams,Owner Rep
PRJ-2019-081,CO-008,2019-10-18,Value Engineering,Substitution approved: Carrier RTU to steel piping,-294700,Approved,,['PRJ-2019-081-SOV-13'],-86,0,R. Williams,
PRJ-2019-081,CO-002,2019-10-19,Value Engineering,Substitution approved: Trane chiller to steel piping,-135200,Approved,RFI-007,"['PRJ-2019-081-SOV-10', 'PRJ-2019-081-SOV-13', 'PRJ-2019-081-SOV-05']",-49,0,R. Williams,Owner Rep
PRJ-2019-081,CO-005,2020-07-07,Unforeseen Condition,Discovered structural conflict not shown on documents,177600,Approved,,"['PRJ-2019-081-SOV-02', 'PRJ-2019-081-SOV-09', 'PRJ-2019-081-SOV-04']",23,0,J. Martinez,Owner Rep
PRJ-2019-081,CO-001,2020-08-25,Acceleration,Premium time to maintain schedule,302100,Approved,RFI-018,"['PRJ-2019-081-SOV-08', 'PRJ-2019-081-SOV-05']",29,0,J. Martinez,
PRJ-2019-081,CO-009,2020-10-09,Code Compliance,Inspector required access panels,730800,Rejected,RFI-014,"['PRJ-2019-081-SOV-06', 'PRJ-2019-081-SOV-02']",31,5,R. Williams,Project Manager
PRJ-2019-081,CO-004,2020-10-27,Unforeseen Condition,Discovered existing ductwork not shown on documents,975200,Rejected,RFI-017,['PRJ-2019-081-SOV-01'],186,0,J. Martinez,Owner Rep
PRJ-2019-082,CO-009,2019-09-30,Unforeseen Condition,Discovered structural conflict not shown on documents,219200,Approved,RFI-027,"['PRJ-2019-082-SOV-07', 'PRJ-2019-082-SOV-13', 'PRJ-2019-082-SOV-14']",171,0,J. Martinez,
PRJ-2019-082,CO-007,2019-10-12,Coordination,Rerouting required due to fire protection conflict,373500,Rejected,RFI-012,"['PRJ-2019-082-SOV-05', 'PRJ-2019-082-SOV-08', 'PRJ-2019-082-SOV-13']",63,5,K. Thompson,Owner Rep
PRJ-2019-082,CO-004,2020-01-28,Design Error,Drawings showed incorrect pipe elevation - field correction required,280800,Rejected,RFI-013,"['PRJ-2019-082-SOV-06', 'PRJ-2019-082-SOV-15']",20,0,K. Thompson,Project Manager
PRJ-2019-082,CO-003,2020-02-29,Acceleration,Premium time to maintain schedule,342700,Rejected,RFI-006,"['PRJ-2019-082-SOV-06', 'PRJ-2019-082-SOV-09', 'PRJ-2019-082-SOV-04']",105,7,K. Thompson,Owner Rep
PRJ-2019-082,CO-006,2020-05-26,Owner Request,Added exhaust fan per owner directive,382300,Approved,RFI-023,['PRJ-2019-082-SOV-08'],178,5,K. Thompson,Project Manager
PRJ-2019-082,CO-014,2020-06-01,Value Engineering,Substitution approved: Carrier RTU to York chiller,-447700,Approved,RFI-015,['PRJ-2019-082-SOV-10'],-40,0,K. Thompson,Owner Rep
PRJ-2019-082,CO-013,2020-07-01,Value Engineering,Substitution approved: Carrier RTU to steel piping,-248600,Approved,,"['PRJ-2019-082-SOV-01', 'PRJ-2019-082-SOV-05', 'PRJ-2019-082-SOV-04']",-40,0,J. Martinez,Owner Rep
PRJ-2019-082,CO-005,2020-08-02,Value Engineering,Substitution approved: copper piping to Daikin RTU,-266900,Rejected,RFI-013,['PRJ-2019-082-SOV-02'],-49,0,K. Thompson,Owner Rep
PRJ-2019-082,CO-015,2020-08-31,Code Compliance,Inspector required fire dampers,182200,Approved,RFI-003,"['PRJ-2019-082-SOV-04', 'PRJ-2019-082-SOV-10']",73,0,R. Williams,Project Manager
PRJ-2019-082,CO-016,2020-09-01,Code Compliance,Inspector required access panels,964000,Approved,RFI-030,"['PRJ-2019-082-SOV-11', 'PRJ-2019-082-SOV-04', 'PRJ-2019-082-SOV-05']",140,5,J. Martinez,Owner Rep
PRJ-2019-082,CO-012,2020-09-16,Code Compliance,Inspector required fire dampers,318500,Approved,RFI-012,"['PRJ-2019-082-SOV-09', 'PRJ-2019-082-SOV-07']",151,14,J. Martinez,Owner Rep
PRJ-2019-082,CO-002,2020-11-01,Scope Gap,Work not clearly defined in bid documents,488500,Approved,RFI-013,"['PRJ-2019-082-SOV-05', 'PRJ-2019-082-SOV-02']",113,14,R. Williams,
PRJ-2019-082,CO-001,2020-11-08,Code Compliance,Inspector required additional smoke detectors,524600,Approved,RFI-013,"['PRJ-2019-082-SOV-10', 'PRJ-2019-082-SOV-11']",167,14,R. Williams,Project Manager
PRJ-2019-082,CO-011,2020-11-21,Unforeseen Condition,Discovered existing ductwork not shown on documents,989800,Approved,,['PRJ-2019-082-SOV-12'],146,7,J. Martinez,
PRJ-2019-082,CO-008,2020-11-22,Code Compliance,Inspector required access panels,236500,Approved,,"['PRJ-2019-082-SOV-13', 'PRJ-2019-082-SOV-14']",56,0,K. Thompson,Project Manager
PRJ-2019-082,CO-010,2020-11-24,Value Engineering,Substitution approved: Trane chiller to steel piping,-454100,Rejected,,['PRJ-2019-082-SOV-05'],-39,0,K. Thompson,Project Manager
PRJ-2019-082,CO-017,2020-12-03,Scope Gap,Work not clearly defined in bid documents,513200,Approved,,"['PRJ-2019-082-SOV-13', 'PRJ-2019-082-SOV-02']",106,0,K. Thompson,Owner Rep
PRJ-2019-083,CO-002,2019-04-15,Design Error,Drawings showed incorrect duct size - field correction required,55400,Approved,RFI-013,"['PRJ-2019-083-SOV-02', 'PRJ-2019-083-SOV-07', 'PRJ-2019-083-SOV-08']",16,0,R. Williams,Project Manager
PRJ-2019-083,CO-005,2019-04-27,Code Compliance,Inspector required fire dampers,31300,Approved,RFI-002,['PRJ-2019-083-SOV-08'],30,0,K. Thompson,
PRJ-2019-083,CO-006,2019-05-11,Acceleration,Premium time to maintain schedule,146900,Approved,RFI-005,['PRJ-2019-083-SOV-11'],119,7,J. Martinez,Owner Rep
PRJ-2019-083,CO-004,2019-05-16,Design Error,Drawings showed incorrect duct size - field correction required,18700,Rejected,,['PRJ-2019-083-SOV-10'],183,5,R. Williams,Project Manager
PRJ-2019-083,CO-003,2019-08-02,Acceleration,Premium time to maintain schedule,186400,Approved,RFI-009,['PRJ-2019-083-SOV-02'],184,14,R. Williams,Owner Rep
PRJ-2019-083,CO-007,2019-10-25,Code Compliance,Inspector required additional smoke detectors,17500,Rejected,,['PRJ-2019-083-SOV-13'],106,14,J. Martinez,Owner Rep
PRJ-2019-083,CO-008,2020-04-05,Unforeseen Condition,Discovered abandoned piping not shown on documents,134400,Approved,RFI-005,"['PRJ-2019-083-SOV-07', 'PRJ-2019-083-SOV-11', 'PRJ-2019-083-SOV-12']",114,0,J. Martinez,
PRJ-2019-083,CO-001,2020-06-06,Code Compliance,Inspector required seismic upgrades,146200,Approved,,"['PRJ-2019-083-SOV-03', 'PRJ-2019-083-SOV-05', 'PRJ-2019-083-SOV-14']",115,2,R. Williams,Owner Rep
PRJ-2019-084,CO-010,2019-03-25,Code Compliance,Inspector required access panels,113300,Rejected,RFI-017,['PRJ-2019-084-SOV-03'],125,7,K. Thompson,
PRJ-2019-084,CO-003,2019-05-01,Owner Request,Added chilled water piping per owner directive,213000,Rejected,RFI-003,"['PRJ-2019-084-SOV-14', 'PRJ-2019-084-SOV-02', 'PRJ-2019-084-SOV-11']",185,0,R. Williams,Project Manager
PRJ-2019-084,CO-012,2019-05-11,Acceleration,Premium time to maintain schedule,162400,Approved,RFI-016,['PRJ-2019-084-SOV-12'],177,0,J. Martinez,Project Manager
PRJ-2019-084,CO-002,2019-05-12,Scope Gap,Work not clearly defined in bid documents,217100,Approved,,['PRJ-2019-084-SOV-15'],33,5,J. Martinez,
PRJ-2019-084,CO-005,2019-05-17,Design Error,Drawings showed incorrect duct size - field correction required,71800,Approved,RFI-018,['PRJ-2019-084-SOV-08'],131,14,K. Thompson,Project Manager
PRJ-2019-084,CO-007,2019-05-26,Acceleration,Premium time to maintain schedule,139800,Approved,RFI-007,"['PRJ-2019-084-SOV-09', 'PRJ-2019-084-SOV-08', 'PRJ-2019-084-SOV-11']",46,0,R. Williams,Owner Rep
PRJ-2019-084,CO-001,2019-05-27,Value Engineering,Substitution approved: copper piping to steel piping,-41400,Approved,RFI-002,"['PRJ-2019-084-SOV-03', 'PRJ-2019-084-SOV-02']",-25,0,K. Thompson,Owner Rep
PRJ-2019-084,CO-009,2019-05-30,Unforeseen Condition,Discovered abandoned piping not shown on documents,65900,Approved,,['PRJ-2019-084-SOV-15'],48,0,J. Martinez,Project Manager
PRJ-2019-084,CO-011,2019-07-04,Code Compliance,Inspector required seismic upgrades,67100,Rejected,,"['PRJ-2019-084-SOV-10', 'PRJ-2019-084-SOV-13', 'PRJ-2019-084-SOV-08']",29,7,K. Thompson,Owner Rep
PRJ-2019-084,CO-004,2019-10-16,Design Error,Drawings showed incorrect pipe elevation - field correction required,106900,Approved,RFI-005,"['PRJ-2019-084-SOV-10', 'PRJ-2019-084-SOV-04']",147,7,R. Williams,Project Manager
PRJ-2019-084,CO-013,2020-01-20,Acceleration,Premium time to maintain schedule,76300,Approved,,['PRJ-2019-084-SOV-06'],55,0,R. Williams,
PRJ-2019-084,CO-006,2020-02-17,Owner Request,Added VAV boxes per owner directive,91500,Approved,,"['PRJ-2019-084-SOV-08', 'PRJ-2019-084-SOV-14', 'PRJ-2019-084-SOV-02']",73,0,J. Martinez,Project Manager
PRJ-2019-084,CO-008,2020-03-13,Code Compliance,Inspector required additional smoke detectors,128600,Rejected,RFI-001,['PRJ-2019-084-SOV-04'],161,0,K. Thompson,Owner Rep
PRJ-2019-085,CO-011,2019-05-04,Owner Request,Added exhaust fan per owner directive,243000,Approved,RFI-002,"['PRJ-2019-085-SOV-03', 'PRJ-2019-085-SOV-05']",14,7,J. Martinez,Project Manager
PRJ-2019-085,CO-002,2019-06-27,Value Engineering,Substitution approved: copper piping to steel piping,-37300,Approved,,['PRJ-2019-085-SOV-12'],-12,0,R. Williams,
PRJ-2019-085,CO-004,2019-07-05,Scope Gap,Work not clearly defined in bid documents,86100,Approved,,"['PRJ-2019-085-SOV-09', 'PRJ-2019-085-SOV-02']",131,5,J. Martinez,Owner Rep
PRJ-2019-085,CO-009,2019-09-19,Value Engineering,Substitution approved: Carrier RTU to York chiller,-86800,Approved,RFI-023,"['PRJ-2019-085-SOV-13', 'PRJ-2019-085-SOV-01']",-91,0,K. Thompson,Owner Rep
PRJ-2019-085,CO-008,2019-10-24,Unforeseen Condition,Discovered existing ductwork not shown on documents,89300,Approved,RFI-014,"['PRJ-2019-085-SOV-12', 'PRJ-2019-085-SOV-02']",113,0,R. Williams,Project Manager
PRJ-2019-085,CO-010,2020-01-22,Scope Gap,Work not clearly defined in bid documents,109000,Approved,RFI-006,"['PRJ-2019-085-SOV-02', 'PRJ-2019-085-SOV-14']",14,2,J. Martinez,Owner Rep
PRJ-2019-085,CO-003,2020-03-15,Scope Gap,Work not clearly defined in bid documents,108400,Approved,RFI-007,['PRJ-2019-085-SOV-05'],85,0,K. Thompson,Project Manager
PRJ-2019-085,CO-007,2020-03-15,Scope Gap,Work not clearly defined in bid documents,124000,Approved,,"['PRJ-2019-085-SOV-10', 'PRJ-2019-085-SOV-01']",34,0,K. Thompson,Owner Rep
PRJ-2019-085,CO-005,2020-03-19,Value Engineering,Substitution approved: Trane chiller to York chiller,-70600,Approved,,"['PRJ-2019-085-SOV-06', 'PRJ-2019-085-SOV-08']",-43,0,R. Williams,Project Manager
PRJ-2019-085,CO-006,2020-03-25,Value Engineering,Substitution approved: Trane chiller to steel piping,-19600,Approved,RFI-024,['PRJ-2019-085-SOV-08'],-67,0,K. Thompson,Owner Rep
PRJ-2019-085,CO-001,2020-04-24,Code Compliance,Inspector required additional smoke detectors,117100,Approved,,"['PRJ-2019-085-SOV-14', 'PRJ-2019-085-SOV-13']",13,14,J. Martinez,Project Manager
PRJ-2019-086,CO-008,2019-04-29,Code Compliance,Inspector required seismic upgrades,374100,Approved,RFI-012,['PRJ-2019-086-SOV-06'],183,0,K. Thompson,Owner Rep
PRJ-2019-086,CO-007,2019-05-31,Coordination,Rerouting required due to structural conflict,224300,Approved,RFI-003,"['PRJ-2019-086-SOV-01', 'PRJ-2019-086-SOV-14']",25,0,R. Williams,Project Manager
PRJ-2019-086,CO-006,2019-07-21,Coordination,Rerouting required due to structural conflict,296400,Approved,RFI-016,"['PRJ-2019-086-SOV-04', 'PRJ-2019-086-SOV-12', 'PRJ-2019-086-SOV-08']",76,14,J. Martinez,Owner Rep
PRJ-2019-086,CO-001,2019-08-10,Code Compliance,Inspector required seismic upgrades,99300,Approved,,"['PRJ-2019-086-SOV-06', 'PRJ-2019-086-SOV-04', 'PRJ-2019-086-SOV-12']",94,2,J. Martinez,
PRJ-2019-086,CO-011,2019-08-16,Owner Request,Added exhaust fan per owner directive,449900,Approved,,['PRJ-2019-086-SOV-12'],198,2,J. Martinez,
PRJ-2019-086,CO-005,2019-10-28,Coordination,Rerouting required due to plumbing conflict,151800,Approved,RFI-016,"['PRJ-2019-086-SOV-11', 'PRJ-2019-086-SOV-04', 'PRJ-2019-086-SOV-06']",140,0,R. Williams,Project Manager
PRJ-2019-086,CO-010,2019-11-17,Coordination,Rerouting required due to structural conflict,210000,Rejected,RFI-014,['PRJ-2019-086-SOV-10'],98,2,K. Thompson,
PRJ-2019-086,CO-009,2019-12-29,Value Engineering,Substitution approved: Carrier RTU to steel piping,-103300,Rejected,RFI-010,['PRJ-2019-086-SOV-15'],-83,0,R. Williams,
PRJ-2019-086,CO-004,2020-01-25,Scope Gap,Work not clearly defined in bid documents,324300,Approved,RFI-009,"['PRJ-2019-086-SOV-15', 'PRJ-2019-086-SOV-02']",67,2,R. Williams,
PRJ-2019-086,CO-002,2020-03-28,Acceleration,Premium time to maintain schedule,234100,Approved,RFI-006,['PRJ-2019-086-SOV-02'],185,0,K. Thompson,
PRJ-2019-086,CO-003,2020-04-26,Acceleration,Premium time to maintain schedule,155700,Rejected,RFI-018,"['PRJ-2019-086-SOV-03', 'PRJ-2019-086-SOV-15']",60,7,J. Martinez,Owner Rep
PRJ-2019-087,CO-002,2019-04-20,Value Engineering,Substitution approved: Carrier RTU to steel piping,-99100,Approved,RFI-023,['PRJ-2019-087-SOV-14'],-25,0,K. Thompson,Project Manager
PRJ-2019-087,CO-004,2019-09-29,Owner Request,Added exhaust fan per owner directive,766700,Rejected,,"['PRJ-2019-087-SOV-01', 'PRJ-2019-087-SOV-15']",148,0,K. Thompson,Owner Rep
PRJ-2019-087,CO-009,2019-10-04,Design Error,Drawings showed incorrect equipment clearance - field correction required,410000,Approved,RFI-026,"['PRJ-2019-087-SOV-06', 'PRJ-2019-087-SOV-09', 'PRJ-2019-087-SOV-05']",122,0,K. Thompson,Owner Rep
PRJ-2019-087,CO-005,2019-11-28,Unforeseen Condition,Discovered abandoned piping not shown on documents,371300,Approved,,['PRJ-2019-087-SOV-04'],184,5,R. Williams,Project Manager
PRJ-2019-087,CO-011,2020-01-22,Code Compliance,Inspector required additional smoke detectors,367800,Approved,RFI-021,"['PRJ-2019-087-SOV-13', 'PRJ-2019-087-SOV-14', 'PRJ-2019-087-SOV-02']",120,0,K. Thompson,
PRJ-2019-087,CO-010,2020-03-29,Value Engineering,Substitution approved: Trane chiller to steel piping,-75100,Approved,RFI-018,"['PRJ-2019-087-SOV-08', 'PRJ-2019-087-SOV-07']",-82,0,J. Martinez,
PRJ-2019-087,CO-006,2020-05-23,Coordination,Rerouting required due to plumbing conflict,219600,Approved,,"['PRJ-2019-087-SOV-01', 'PRJ-2019-087-SOV-09']",41,0,R. Williams,Project Manager
PRJ-2019-087,CO-007,2020-09-02,Acceleration,Premium time to maintain schedule,361500,Approved,RFI-005,['PRJ-2019-087-SOV-02'],103,0,J. Martinez,Owner Rep
PRJ-2019-087,CO-008,2021-01-01,Design Error,Drawings showed incorrect pipe elevation - field correction required,64800,Approved,,"['PRJ-2019-087-SOV-15', 'PRJ-2019-087-SOV-07']",98,5,R. Williams,Project Manager
PRJ-2019-087,CO-001,2021-04-18,Design Error,Drawings showed incorrect equipment clearance - field correction required,304500,Approved,RFI-025,"['PRJ-2019-087-SOV-14', 'PRJ-2019-087-SOV-06', 'PRJ-2019-087-SOV-02']",153,0,R. Williams,Owner Rep
PRJ-2019-087,CO-003,2021-04-29,Owner Request,Added controls points per owner directive,283700,Rejected,RFI-006,['PRJ-2019-087-SOV-07'],17,0,J. Martinez,Project Manager
PRJ-2019-088,CO-004,2019-02-17,Scope Gap,Work not clearly defined in bid documents,66600,Approved,RFI-015,['PRJ-2019-088-SOV-07'],102,0,R. Williams,
PRJ-2019-088,CO-008,2019-03-30,Owner Request,Added chilled water piping per owner directive,236600,Rejected,RFI-007,['PRJ-2019-088-SOV-10'],15,0,J. Martinez,
PRJ-2019-088,CO-003,2019-04-11,Coordination,Rerouting required due to structural conflict,63500,Approved,RFI-010,"['PRJ-2019-088-SOV-05', 'PRJ-2019-088-SOV-07', 'PRJ-2019-088-SOV-09']",159,0,J. Martinez,
PRJ-2019-088,CO-005,2019-04-28,Scope Gap,Work not clearly defined in bid documents,272700,Approved,RFI-015,"['PRJ-2019-088-SOV-06', 'PRJ-2019-088-SOV-13', 'PRJ-2019-088-SOV-02']",39,0,J. Martinez,Owner Rep
PRJ-2019-088,CO-010,2019-05-22,Value Engineering,Substitution approved: Trane chiller to Daikin RTU,-115200,Rejected,RFI-011,"['PRJ-2019-088-SOV-13', 'PRJ-2019-088-SOV-09']",-11,0,K. Thompson,Project Manager
PRJ-2019-088,CO-006,2019-05-26,Coordination,Rerouting required due to structural conflict,26300,Approved,,"['PRJ-2019-088-SOV-03', 'PRJ-2019-088-SOV-11']",159,0,J. Martinez,Project Manager
PRJ-2019-088,CO-013,2019-06-15,Code Compliance,Inspector required fire dampers,85300,Rejected,,"['PRJ-2019-088-SOV-11', 'PRJ-2019-088-SOV-01', 'PRJ-2019-088-SOV-14']",88,2,K. Thompson,Project Manager
PRJ-2019-088,CO-012,2019-08-05,Code Compliance,Inspector required access panels,185700,Rejected,RFI-019,['PRJ-2019-088-SOV-06'],30,0,J. Martinez,Project Manager
PRJ-2019-088,CO-001,2019-09-09,Code Compliance,Inspector required fire dampers,48300,Rejected,RFI-002,['PRJ-2019-088-SOV-09'],82,2,K. Thompson,Owner Rep
PRJ-2019-088,CO-007,2019-11-14,Code Compliance,Inspector required fire dampers,180300,Rejected,RFI-018,"['PRJ-2019-088-SOV-11', 'PRJ-2019-088-SOV-06']",62,5,K. Thompson,Owner Rep
PRJ-2019-088,CO-002,2020-01-08,Unforeseen Condition,Discovered existing ductwork not shown on documents,192800,Approved,RFI-012,"['PRJ-2019-088-SOV-14', 'PRJ-2019-088-SOV-11']",72,0,R. Williams,
PRJ-2019-088,CO-011,2020-01-20,Acceleration,Premium time to maintain schedule,188200,Rejected,RFI-017,"['PRJ-2019-088-SOV-11', 'PRJ-2019-088-SOV-03', 'PRJ-2019-088-SOV-08']",187,0,J. Martinez,Project Manager
PRJ-2019-088,CO-014,2020-02-17,Unforeseen Condition,Discovered asbestos insulation not shown on documents,144100,Rejected,RFI-004,"['PRJ-2019-088-SOV-07', 'PRJ-2019-088-SOV-13', 'PRJ-2019-088-SOV-14']",168,5,J. Martinez,Project Manager
PRJ-2019-088,CO-009,2020-02-28,Unforeseen Condition,Discovered existing ductwork not shown on documents,22800,Approved,RFI-007,"['PRJ-2019-088-SOV-03', 'PRJ-2019-088-SOV-13', 'PRJ-2019-088-SOV-14']",85,14,J. Martinez,Project Manager
PRJ-2019-089,CO-010,2019-03-22,Owner Request,Added controls points per owner directive,495300,Rejected,RFI-001,"['PRJ-2019-089-SOV-01', 'PRJ-2019-089-SOV-03', 'PRJ-2019-089-SOV-09']",178,0,K. Thompson,
PRJ-2019-089,CO-008,2019-04-04,Coordination,Rerouting required due to electrical conflict,236800,Approved,RFI-030,"['PRJ-2019-089-SOV-14', 'PRJ-2019-089-SOV-01', 'PRJ-2019-089-SOV-08']",64,0,K. Thompson,Owner Rep
PRJ-2019-089,CO-003,2019-05-21,Scope Gap,Work not clearly defined in bid documents,489600,Approved,,"['PRJ-2019-089-SOV-11', 'PRJ-2019-089-SOV-05', 'PRJ-2019-089-SOV-03']",111,2,R. Williams,
PRJ-2019-089,CO-007,2019-09-03,Owner Request,Added VAV boxes per owner directive,298500,Approved,RFI-020,"['PRJ-2019-089-SOV-09', 'PRJ-2019-089-SOV-03']",140,14,K. Thompson,Project Manager
PRJ-2019-089,CO-005,2019-09-18,Unforeseen Condition,Discovered existing ductwork not shown on documents,66200,Approved,RFI-010,"['PRJ-2019-089-SOV-08', 'PRJ-2019-089-SOV-13', 'PRJ-2019-089-SOV-02']",136,0,J. Martinez,Owner Rep
PRJ-2019-089,CO-001,2019-10-23,Unforeseen Condition,Discovered existing ductwork not shown on documents,139300,Approved,RFI-019,['PRJ-2019-089-SOV-04'],191,7,K. Thompson,Owner Rep
PRJ-2019-089,CO-004,2019-11-22,Acceleration,Premium time to maintain schedule,273000,Rejected,,"['PRJ-2019-089-SOV-12', 'PRJ-2019-089-SOV-03']",150,5,J. Martinez,Owner Rep
PRJ-2019-089,CO-011,2019-11-23,Unforeseen Condition,Discovered asbestos insulation not shown on documents,186700,Rejected,RFI-017,"['PRJ-2019-089-SOV-01', 'PRJ-2019-089-SOV-13', 'PRJ-2019-089-SOV-08']",58,2,K. Thompson,Owner Rep
PRJ-2019-089,CO-002,2019-11-27,Value Engineering,Substitution approved: Carrier RTU to Daikin RTU,-170600,Approved,,['PRJ-2019-089-SOV-04'],-82,0,R. Williams,Project Manager
PRJ-2019-089,CO-009,2020-01-19,Design Error,Drawings showed incorrect pipe elevation - field correction required,214300,Approved,RFI-002,"['PRJ-2019-089-SOV-15', 'PRJ-2019-089-SOV-01', 'PRJ-2019-089-SOV-02']",190,5,K. Thompson,Project Manager
PRJ-2019-089,CO-006,2020-02-01,Owner Request,Added chilled water piping per owner directive,501600,Approved,RFI-010,"['PRJ-2019-089-SOV-13', 'PRJ-2019-089-SOV-02']",152,7,R. Williams,
